,oc_name,rank,slot_code,pass_rate_min,pass_rate_max,coefficient
1047,Ace in the Hole,9,Imitator#1,99,100,32
1048,Ace in the Hole,9,Imitator#1,98,99,31.933
1049,Ace in the Hole,9,Imitator#1,97,98,31.867
1050,Ace in the Hole,9,Imitator#1,96,97,31.8
1051,Ace in the Hole,9,Imitator#1,95,96,31.733
1052,Ace in the Hole,9,Imitator#1,94,95,31.667
1053,Ace in the Hole,9,Imitator#1,93,94,31.6
1054,Ace in the Hole,9,Imitator#1,92,93,31.533
1055,Ace in the Hole,9,Imitator#1,91,92,31.467
1056,Ace in the Hole,9,Imitator#1,90,91,31.4
1057,Ace in the Hole,9,Imitator#1,89,90,31.334
1058,Ace in the Hole,9,Imitator#1,88,89,31.267
1059,Ace in the Hole,9,Imitator#1,87,88,31.2
1060,Ace in the Hole,9,Imitator#1,86,87,31.133
1061,Ace in the Hole,9,Imitator#1,85,86,31.067
1062,Ace in the Hole,9,Imitator#1,84,85,31
1063,Ace in the Hole,9,Imitator#1,83,84,30.833
1064,Ace in the Hole,9,Imitator#1,82,83,30.667
1065,Ace in the Hole,9,Imitator#1,81,82,30.5
1066,Ace in the Hole,9,Imitator#1,80,81,30.333
1067,Ace in the Hole,9,Imitator#1,79,80,30.167
1068,Ace in the Hole,9,Imitator#1,78,79,30
1069,Ace in the Hole,9,Imitator#1,77,78,29.6
1070,Ace in the Hole,9,Imitator#1,76,77,29.2
1071,Ace in the Hole,9,Imitator#1,75,76,28.8
1072,Ace in the Hole,9,Imitator#1,74,75,28.4
1073,Ace in the Hole,9,Imitator#1,73,74,28
1074,Ace in the Hole,9,Imitator#1,72,73,27.2
1075,Ace in the Hole,9,Imitator#1,71,72,26.4
1076,Ace in the Hole,9,Imitator#1,70,71,25.6
1077,Ace in the Hole,9,Imitator#1,69,70,24.8
1078,Ace in the Hole,9,Imitator#1,68,69,24
1083,Ace in the Hole,9,Muscle#1,99,100,30
1084,Ace in the Hole,9,Muscle#1,98,99,29.933
1085,Ace in the Hole,9,Muscle#1,97,98,29.867
1086,Ace in the Hole,9,Muscle#1,96,97,29.8
1087,Ace in the Hole,9,Muscle#1,95,96,29.733
1088,Ace in the Hole,9,Muscle#1,94,95,29.667
1089,Ace in the Hole,9,Muscle#1,93,94,29.6
1090,Ace in the Hole,9,Muscle#1,92,93,29.533
1091,Ace in the Hole,9,Muscle#1,91,92,29.467
1092,Ace in the Hole,9,Muscle#1,90,91,29.4
1093,Ace in the Hole,9,Muscle#1,89,90,29.333
1094,Ace in the Hole,9,Muscle#1,88,89,29.267
1095,Ace in the Hole,9,Muscle#1,87,88,29.2
1096,Ace in the Hole,9,Muscle#1,86,87,29.133
1097,Ace in the Hole,9,Muscle#1,85,86,29.067
1098,Ace in the Hole,9,Muscle#1,84,85,29
1099,Ace in the Hole,9,Muscle#1,83,84,28.875
1100,Ace in the Hole,9,Muscle#1,82,83,28.75
1101,Ace in the Hole,9,Muscle#1,81,82,28.625
1102,Ace in the Hole,9,Muscle#1,80,81,28.5
1103,Ace in the Hole,9,Muscle#1,79,80,28.25
1104,Ace in the Hole,9,Muscle#1,78,79,28
1105,Ace in the Hole,9,Muscle#1,77,78,27.75
1106,Ace in the Hole,9,Muscle#1,76,77,27.5
1107,Ace in the Hole,9,Muscle#1,75,76,27.3
1108,Ace in the Hole,9,Muscle#1,74,75,27.1
1109,Ace in the Hole,9,Muscle#1,73,74,26.9
1110,Ace in the Hole,9,Muscle#1,72,73,26.7
1111,Ace in the Hole,9,Muscle#1,71,72,26.5
1112,Ace in the Hole,9,Muscle#1,70,71,26.1
1113,Ace in the Hole,9,Muscle#1,69,70,25.7
1114,Ace in the Hole,9,Muscle#1,68,69,25.3
1115,Ace in the Hole,9,Muscle#1,67,68,24.9
1116,Ace in the Hole,9,Muscle#1,66,67,24.5
1124,Ace in the Hole,9,Muscle#2,99,100,31
1125,Ace in the Hole,9,Muscle#2,98,99,30.933
1126,Ace in the Hole,9,Muscle#2,97,98,30.867
1127,Ace in the Hole,9,Muscle#2,96,97,30.8
1128,Ace in the Hole,9,Muscle#2,95,96,30.733
1129,Ace in the Hole,9,Muscle#2,94,95,30.667
1130,Ace in the Hole,9,Muscle#2,93,94,30.6
1131,Ace in the Hole,9,Muscle#2,92,93,30.533
1132,Ace in the Hole,9,Muscle#2,91,92,30.467
1133,Ace in the Hole,9,Muscle#2,90,91,30.4
1134,Ace in the Hole,9,Muscle#2,89,90,30.333
1135,Ace in the Hole,9,Muscle#2,88,89,30.267
1136,Ace in the Hole,9,Muscle#2,87,88,30.2
1137,Ace in the Hole,9,Muscle#2,86,87,30.133
1138,Ace in the Hole,9,Muscle#2,85,86,30.067
1139,Ace in the Hole,9,Muscle#2,84,85,30
1140,Ace in the Hole,9,Muscle#2,83,84,29.833
1141,Ace in the Hole,9,Muscle#2,82,83,29.667
1142,Ace in the Hole,9,Muscle#2,81,82,29.5
1143,Ace in the Hole,9,Muscle#2,80,81,29.333
1144,Ace in the Hole,9,Muscle#2,79,80,29.167
1145,Ace in the Hole,9,Muscle#2,78,79,29
1146,Ace in the Hole,9,Muscle#2,77,78,28.8
1147,Ace in the Hole,9,Muscle#2,76,77,28.6
1148,Ace in the Hole,9,Muscle#2,75,76,28.4
1149,Ace in the Hole,9,Muscle#2,74,75,28.2
1150,Ace in the Hole,9,Muscle#2,73,74,28
1151,Ace in the Hole,9,Muscle#2,72,73,27.6
1152,Ace in the Hole,9,Muscle#2,71,72,27.2
1153,Ace in the Hole,9,Muscle#2,70,71,26.8
1154,Ace in the Hole,9,Muscle#2,69,70,26.4
1155,Ace in the Hole,9,Muscle#2,68,69,26
